id,parti,Elected,How.long.have.you.had.a.position.in.your.current.party,Did.you.run.a.personal.campagn,In.which.country.were.you.born,Reinstate_InheritanceTax,Increase_TaxDeductionsPersonalHelp,ReimburseonlyInterestonMortgage_Possible,Remove_StateSupportConstructionRentHousing,Sweden_MulticulturalSociety,Sweden_LessRefugees,Ban_PublicCallstoPrayer,LowerSalary_Immigrants,GenderQuotas_Companies,ParentalLeaveEquallyDividedbyLaw,FinanceCulturePrivateActors,Dismantle_PublicJobAgency,SmallCompanies_FreedomtoFire,Lower_TaxonLabor,PoliceShouldFocusonExpulsionofIllegals,RemoveParoleforConvictedCriminals,Ban_Mendicity,Remove_TaxonFlights,Ban_MotorEnginesSalesby2025,Ban_UniqueUsePlast,Build_NuclearPowerPlants,Introduce_GoodBehaviorNoteatSchool,Ban_ReligiousSchools,StatesTakesoverSchool.fromMunicipalities.,Limit_PrivateSchoolsProfits,LowerCostLabor_DesertAreas,EaseConstruction_CoastalAreas,IncreaseRedistributionFromRichtoPoorMunicipalities,Sweden_joinNATO,Sweden_LeaveEU,StatesTakesoverHealthcarefromRegions,AdvancedMedecineonlyBigHospitals,IntroduceThirdSex,Which.of.these.areas.should.we.prioritize.in.the.budget...Max.3
186728,Kristdemokraterna,,4-9 year(s),Ja,Sverige,Against,In_Favor,In_Favor,In_Favor,Against,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,Against,Against,Against,In_Favor,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,Against,Polis och rättsväsende|Sjuka och personer med funktionsnedsättning|Sänkta skatter
22200,Socialdemokraterna,x,Over 20 years,Nej,Sverige,Against,Against,Against,Against,In_Favor,No_Answer,Against,Against,In_Favor,In_Favor,Against,Against,Against,Against,In_Favor,Against,Against,Against,Against,In_Favor,Against,Against,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,Against,Against,Against,In_Favor,In_Favor,Pensioner och stöd till äldre|Utbildning och forskning|Sjuka och personer med funktionsnedsättning
242280,Centerpartiet,,,Ja,,Against,In_Favor,Against,In_Favor,In_Favor,Against,Against,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,Against,In_Favor,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,Polis och rättsväsende|Sjuka och personer med funktionsnedsättning|Sänkta skatter
204182,Liberalerna,,4-9 year(s),Ja,Sverige,Against,In_Favor,Against,In_Favor,In_Favor,In_Favor,Against,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,Against,In_Favor,Against,Against,In_Favor,In_Favor,Försvar och säkerhet|Polis och rättsväsende|Utbildning och forskning
30293,Vänsterpartiet,x,10-20 year(s),Nej,Sverige,In_Favor,Against,Against,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,Against,Against,Against,Against,Against,Against,Against,Against,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,Against,In_Favor,Against,Against,In_Favor,Barnbidrag och föräldraförsäkring|Infrastruktur och kommunikationer|Sjuka och personer med funktionsnedsättning
36679,Centerpartiet,,None,Ja,Sverige,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,In_Favor,Against,Against,Against,In_Favor,In_Favor,Against,In_Favor,In_Favor,Against,Against,Against,Polis och rättsväsende|Utbildning och forskning|Sjuka och personer med funktionsnedsättning
153923,Centerpartiet,,1-3 year(s),Ja,,Against,In_Favor,Against,In_Favor,In_Favor,Against,Against,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,Against,In_Favor,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,No_Answer,Polis och rättsväsende|Sjuka och personer med funktionsnedsättning|Sänkta skatter
3200,Centerpartiet,,10-20 year(s),Nej,Sverige,Against,In_Favor,Against,In_Favor,In_Favor,Against,Against,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,Against,In_Favor,Against,Against,Against,Against,Against,In_Favor,In_Favor,In_Favor,Against,Against,Against,In_Favor,No_Answer,Arbetsmarknadsåtgärder|Polis och rättsväsende|Sjuka och personer med funktionsnedsättning
1887,Centerpartiet,,None,Ja,Sverige,Against,In_Favor,In_Favor,No_Answer,In_Favor,Against,Against,In_Favor,In_Favor,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,In_Favor,Against,In_Favor,No_Answer,Against,Against,In_Favor,In_Favor,Against,In_Favor,Against,Against,In_Favor,In_Favor,Arbetsmarknadsåtgärder|Utbildning och forskning|Sjuka och personer med funktionsnedsättning
221781,Kristdemokraterna,,Over 20 years,Nej,Sverige,Against,In_Favor,In_Favor,In_Favor,Against,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,Against,Against,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,Against,Pensioner och stöd till äldre|Polis och rättsväsende|Sjuka och personer med funktionsnedsättning
277668,Liberalerna,,Over 20 years,Nej,Sverige,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,Against,In_Favor,Against,Against,In_Favor,In_Favor,Försvar och säkerhet|Utbildning och forskning|Sänkta skatter
215969,Moderaterna,,Over 20 years,Ja,Sverige,Against,In_Favor,Against,In_Favor,In_Favor,In_Favor,No_Answer,Against,Against,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,In_Favor,In_Favor,In_Favor,Against,No_Answer,Against,Against,In_Favor,Against,No_Answer,Against,Against,In_Favor,Against,Infrastruktur och kommunikationer|Försvar och säkerhet|Polis och rättsväsende
158882,Moderaterna,,4-9 year(s),Ja,Sverige,Against,In_Favor,Against,No_Answer,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,No_Answer,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,In_Favor,In_Favor,Against,In_Favor,Against,In_Favor,Against,No_Answer,Infrastruktur och kommunikationer|Polis och rättsväsende|Sjuka och personer med funktionsnedsättning
49287,Sverigedemokraterna,,4-9 year(s),Nej,Sverige,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,Against,Against,Against,No_Answer,In_Favor,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,Against,In_Favor,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,In_Favor,Against,Infrastruktur och kommunikationer|Pensioner och stöd till äldre|Polis och rättsväsende
127351,Vänsterpartiet,,10-20 year(s),Nej,Sverige,In_Favor,Against,Against,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,Against,Against,Against,Against,Against,Against,Against,Against,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,Arbetsmarknadsåtgärder|Barnbidrag och föräldraförsäkring|Infrastruktur och kommunikationer
57839,Vänsterpartiet,,Over 20 years,Nej,Sverige,In_Favor,Against,No_Answer,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,Against,Against,Against,Against,Against,Against,Against,Against,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,Infrastruktur och kommunikationer|Pensioner och stöd till äldre|Sjuka och personer med funktionsnedsättning
252540,Vänsterpartiet,,4-9 year(s),Nej,Sverige,In_Favor,Against,Against,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,Against,Against,Against,In_Favor,Against,Against,Against,Against,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,Pensioner och stöd till äldre|Utbildning och forskning|Sjuka och personer med funktionsnedsättning
186881,Vänsterpartiet,,Over 20 years,Nej,Sverige,In_Favor,Against,Against,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,Against,Against,Against,Against,Against,Against,Against,Against,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,Arbetsmarknadsåtgärder|Infrastruktur och kommunikationer|Pensioner och stöd till äldre
360919,Centerpartiet,,4-9 year(s),Nej,Sverige,Against,No_Answer,Against,In_Favor,No_Answer,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,In_Favor,In_Favor,Against,Against,In_Favor,Against,Against,In_Favor,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,Against,Arbetsmarknadsåtgärder|Infrastruktur och kommunikationer|Utbildning och forskning
340224,Vänsterpartiet,,10-20 year(s),Nej,Sverige,In_Favor,Against,Against,Against,In_Favor,Against,No_Answer,Against,Against,In_Favor,No_Answer,Against,Against,Against,In_Favor,No_Answer,Against,Against,No_Answer,In_Favor,No_Answer,In_Favor,In_Favor,In_Favor,In_Favor,No_Answer,No_Answer,In_Favor,No_Answer,Against,In_Favor,No_Answer,No_Answer,Infrastruktur och kommunikationer|Pensioner och stöd till äldre|Utbildning och forskning
67189,Sverigedemokraterna,,1-3 year(s),Nej,Polen,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,Against,Against,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,No_Answer,Against,Infrastruktur och kommunikationer|Polis och rättsväsende|Utbildning och forskning
368309,Miljöpartiet,,4-9 year(s),Nej,Sverige,In_Favor,Against,Against,Against,In_Favor,Against,Against,In_Favor,Against,In_Favor,Against,Against,In_Favor,In_Favor,Against,Against,Against,Against,In_Favor,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,In_Favor,Against,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,Infrastruktur och kommunikationer|Försvar och säkerhet|Polis och rättsväsende
42995,Moderaterna,,4-9 year(s),Ja,Sverige,Against,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,Against,Försvar och säkerhet|Polis och rättsväsende|Sänkta skatter
20907,Kristdemokraterna,,10-20 year(s),Nej,Sverige,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,In_Favor,Against,In_Favor,Against,Against,Against,Against,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,Against,Migration och integration|Pensioner och stöd till äldre|Sjuka och personer med funktionsnedsättning
31805,Kristdemokraterna,x,4-9 year(s),Ja,Sverige,Against,In_Favor,In_Favor,In_Favor,Against,In_Favor,Against,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,In_Favor,In_Favor,In_Favor,Against,In_Favor,Against,Against,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,Against,Polis och rättsväsende|Utbildning och forskning|Sjuka och personer med funktionsnedsättning
313530,Miljöpartiet,,4-9 year(s),Nej,Sverige,Against,Against,In_Favor,Against,In_Favor,Against,Against,Against,In_Favor,Against,Against,In_Favor,Against,In_Favor,Against,Against,Against,Against,In_Favor,In_Favor,Against,Against,In_Favor,Against,In_Favor,In_Favor,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,Barnbidrag och föräldraförsäkring|Infrastruktur och kommunikationer|Utbildning och forskning
94372,Vänsterpartiet,,Less than a year,Nej,Sverige,In_Favor,Against,Against,Against,In_Favor,Against,Against,Against,In_Favor,No_Answer,Against,Against,Against,Against,Against,Against,Against,Against,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,Against,In_Favor,In_Favor,Against,In_Favor,Arbetsmarknadsåtgärder|Infrastruktur och kommunikationer|Migration och integration
9988,Moderaterna,,4-9 year(s),Nej,Sverige,Against,In_Favor,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,Against,Against,Against,Against,Against,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,In_Favor,Migration och integration|Polis och rättsväsende|Sjuka och personer med funktionsnedsättning
49206,Liberalerna,,10-20 year(s),Ja,Sverige,Against,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,In_Favor,Against,Against,No_Answer,In_Favor,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,In_Favor,Against,In_Favor,Against,Against,Against,No_Answer,Försvar och säkerhet|Migration och integration|Polis och rättsväsende
70468,Socialdemokraterna,x,10-20 year(s),Ja,Sverige,Against,Against,Against,Against,In_Favor,In_Favor,No_Answer,Against,In_Favor,In_Favor,Against,Against,Against,In_Favor,In_Favor,Against,No_Answer,Against,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,Against,In_Favor,In_Favor,Against,Against,Against,In_Favor,In_Favor,Pensioner och stöd till äldre|Polis och rättsväsende|Sjuka och personer med funktionsnedsättning
28152,Liberalerna,x,None,Ja,Iran,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,Against,In_Favor,Against,Against,In_Favor,In_Favor,Försvar och säkerhet|Utbildning och forskning|Sänkta skatter
13873,Liberalerna,,10-20 year(s),Ja,Sverige,Against,No_Answer,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,In_Favor,Against,In_Favor,Against,Against,In_Favor,Against,Against,Against,Against,In_Favor,In_Favor,Against,In_Favor,Against,Against,In_Favor,In_Favor,Försvar och säkerhet|Polis och rättsväsende|Utbildning och forskning
33530,Centerpartiet,,Over 20 years,Nej,Sverige,Against,In_Favor,No_Answer,No_Answer,In_Favor,No_Answer,No_Answer,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,No_Answer,No_Answer,In_Favor,Against,No_Answer,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,In_Favor,No_Answer,No_Answer,Against,In_Favor,No_Answer,Infrastruktur och kommunikationer|Polis och rättsväsende|Sjuka och personer med funktionsnedsättning
37090,Centerpartiet,,1-3 year(s),Nej,Sverige,Against,In_Favor,Against,Against,In_Favor,In_Favor,Against,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,In_Favor,Against,Against,Against,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,Against,In_Favor,Against,Against,In_Favor,In_Favor,Against,Arbetsmarknadsåtgärder|Försvar och säkerhet|Migration och integration
71216,Socialdemokraterna,,4-9 year(s),Ja,Sverige,In_Favor,Against,Against,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,Against,Against,Against,Against,Against,Against,Against,Against,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,Against,No_Answer,In_Favor,Against,Against,Against,In_Favor,In_Favor,Arbetsmarknadsåtgärder|Utbildning och forskning|Sjuka och personer med funktionsnedsättning
8524,Centerpartiet,,Over 20 years,Ja,Sverige,Against,In_Favor,Against,In_Favor,In_Favor,Against,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,Against,In_Favor,In_Favor,In_Favor,Against,Against,Against,Against,Against,In_Favor,In_Favor,In_Favor,No_Answer,Against,Against,In_Favor,In_Favor,Infrastruktur och kommunikationer|Sjuka och personer med funktionsnedsättning|Sänkta skatter
233769,Liberalerna,,Over 20 years,Nej,Sverige,In_Favor,In_Favor,Against,Against,In_Favor,Against,Against,In_Favor,Against,In_Favor,Against,In_Favor,Against,In_Favor,No_Answer,Against,Against,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,Against,Against,Against,No_Answer,In_Favor,No_Answer,Migration och integration|Polis och rättsväsende|Utbildning och forskning
13243,Vänsterpartiet,x,4-9 year(s),Nej,Sverige,In_Favor,Against,Against,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,Against,Against,Against,Against,Against,Against,Against,Against,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,Arbetsmarknadsåtgärder|Infrastruktur och kommunikationer|Pensioner och stöd till äldre
6178,Socialdemokraterna,x,10-20 year(s),Nej,Sverige,Against,Against,Against,Against,In_Favor,Against,In_Favor,Against,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,Against,Against,Against,Against,In_Favor,Against,Against,In_Favor,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,Against,In_Favor,In_Favor,Arbetsmarknadsåtgärder|Pensioner och stöd till äldre|Sjuka och personer med funktionsnedsättning
71900,Vänsterpartiet,x,1-3 year(s),Nej,Sverige,In_Favor,Against,Against,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,Against,Against,Against,Against,Against,Against,Against,Against,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,In_Favor,Against,In_Favor,Against,Against,In_Favor,Pensioner och stöd till äldre|Utbildning och forskning|Sjuka och personer med funktionsnedsättning
58487,Miljöpartiet,,4-9 year(s),Ja,Sverige,Against,In_Favor,Against,Against,In_Favor,Against,Against,Against,In_Favor,Against,Against,Against,Against,In_Favor,Against,In_Favor,Against,Against,In_Favor,In_Favor,Against,Against,In_Favor,Against,Against,In_Favor,Against,Against,Against,Against,Against,In_Favor,In_Favor,Migration och integration|Utbildning och forskning|Sjuka och personer med funktionsnedsättning
134819,Miljöpartiet,,1-3 year(s),Nej,Sverige,Against,Against,Against,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,Against,Against,Against,In_Favor,Against,Against,Against,Against,In_Favor,In_Favor,Against,Against,Against,Against,In_Favor,In_Favor,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,Infrastruktur och kommunikationer|Utbildning och forskning|Sjuka och personer med funktionsnedsättning
37086,Centerpartiet,,None,Nej,Sverige,Against,In_Favor,Against,In_Favor,In_Favor,Against,Against,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,Against,In_Favor,Against,Against,Against,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,Polis och rättsväsende|Sjuka och personer med funktionsnedsättning|Sänkta skatter
175131,Centerpartiet,,1-3 year(s),Nej,Sverige,Against,In_Favor,Against,In_Favor,In_Favor,Against,Against,In_Favor,Against,No_Answer,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,Against,In_Favor,Against,Against,In_Favor,In_Favor,Against,Against,Against,In_Favor,In_Favor,Against,In_Favor,Against,Against,In_Favor,In_Favor,Försvar och säkerhet|Polis och rättsväsende|Sjuka och personer med funktionsnedsättning
343073,Centerpartiet,,1-3 year(s),Ja,Sverige,Against,In_Favor,Against,In_Favor,In_Favor,Against,Against,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,Against,In_Favor,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,In_Favor,Against,Against,Against,In_Favor,In_Favor,Migration och integration|Polis och rättsväsende|Sjuka och personer med funktionsnedsättning
883,Moderaterna,,1-3 year(s),Ja,Sverige,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,In_Favor,Against,In_Favor,Against,In_Favor,No_Answer,Against,In_Favor,Against,No_Answer,No_Answer,Against,Infrastruktur och kommunikationer|Polis och rättsväsende|Sjuka och personer med funktionsnedsättning
22352,Liberalerna,,4-9 year(s),Ja,Lebanon,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,No_Answer,In_Favor,Against,In_Favor,Against,Against,Against,Against,In_Favor,In_Favor,Against,Against,In_Favor,Against,In_Favor,Against,Against,In_Favor,In_Favor,No_Answer
12781,Moderaterna,x,10-20 year(s),Nej,Sverige,Against,In_Favor,Against,In_Favor,In_Favor,Against,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,Against,In_Favor,Against,Against,In_Favor,No_Answer,Försvar och säkerhet|Polis och rättsväsende|Sänkta skatter
