resID,choID,atmilitary1,atreligion1,ated1,atprof1,atrace1,atmale1,atage1,atinc1,rating1,selected1,atmilitary2,atreligion2,ated2,atprof2,atrace2,atmale2,atage2,atinc2,rating2,selected2
AOMQPLPIBDFJ5,70,Did Not Serve,Jewish,No BA,High school teacher,Black,Male,52,5100,5,0,Served,Mainline protestant,State university,High school teacher,Asian American,Female,75,92,6,1
AOMQPLPIBDFJ5,71,Did Not Serve,Mainline protestant,Small college,Farmer,White,Female,36,210,3,0,Did Not Serve,None,Ivy League university,Doctor,Native American,Female,60,65,5,1
AOMQPLPIBDFJ5,72,Served,Evangelical protestant,No BA,Business owner,Asian American,Male,68,92,2,0,Served,Mainline protestant,State university,Farmer,Asian American,Female,75,54,4,1
AOMQPLPIBDFJ5,73,Served,None,State university,Doctor,Caucasian,Female,75,5100,5,1,Served,Mainline protestant,Small college,Business owner,Native American,Male,60,5100,4,0
AOMQPLPIBDFJ5,74,Did Not Serve,Jewish,Baptist college,Car dealer,White,Female,36,210,5,1,Served,Mormon,Baptist college,Doctor,Caucasian,Female,68,92,4,0
AOTO4KGIB3WAT,1286,Served,Mainline protestant,Baptist college,High school teacher,Hispanic,Female,68,92,5,1,Served,Catholic,Small college,Car dealer,Hispanic,Male,52,32,4,0
AOTO4KGIB3WAT,1287,Did Not Serve,Catholic,Community college,Business owner,Asian American,Male,60,32,5,1,Did Not Serve,None,State university,Car dealer,Asian American,Female,36,54,4,0
AOTO4KGIB3WAT,1288,Did Not Serve,Mainline protestant,Community college,High school teacher,Hispanic,Female,68,65,5,0,Did Not Serve,Jewish,Ivy League university,Car dealer,Caucasian,Male,36,65,4,1
AOTO4KGIB3WAT,1289,Served,Jewish,Community college,Farmer,White,Female,75,54,5,1,Did Not Serve,Jewish,State university,Doctor,Black,Male,68,32,4,0
AOTO4KGIB3WAT,1290,Served,None,Ivy League university,Lawyer,Black,Male,75,210,5,1,Did Not Serve,Jewish,Ivy League university,Doctor,White,Female,60,210,4,0
AOTO4KGIB3WAT,1291,Served,Jewish,No BA,Doctor,Black,Male,75,32,5,0,Did Not Serve,Jewish,Baptist college,Doctor,Asian American,Male,60,92,4,1
APS1WQP0WD1YG,283,Did Not Serve,Evangelical protestant,State university,High school teacher,Hispanic,Female,75,65,4,1,Did Not Serve,Catholic,Baptist college,High school teacher,Caucasian,Male,60,92,2,0
APS1WQP0WD1YG,284,Served,Mormon,Ivy League university,High school teacher,Caucasian,Female,52,54,6,0,Served,None,Ivy League university,High school teacher,White,Male,60,5100,1,1
APS1WQP0WD1YG,285,Served,Catholic,Small college,Lawyer,Caucasian,Female,68,210,4,1,Did Not Serve,Jewish,Small college,Business owner,Asian American,Male,75,54,3,0
APS1WQP0WD1YG,286,Did Not Serve,Mainline protestant,Small college,Farmer,White,Female,75,92,6,0,Served,None,Small college,Business owner,White,Male,60,92,3,1
APS1WQP0WD1YG,287,Served,Evangelical protestant,Ivy League university,Business owner,Black,Male,45,65,5,1,Did Not Serve,Catholic,Small college,Farmer,Asian American,Female,75,54,4,0
AQ54A5VJA42HG,99,Did Not Serve,Jewish,State university,Doctor,Caucasian,Female,75,210,5,1,Served,Catholic,Baptist college,Lawyer,Black,Male,75,5100,4,0
AQ54A5VJA42HG,100,Did Not Serve,Evangelical protestant,Community college,Business owner,Asian American,Female,45,5100,4,1,Served,None,No BA,Doctor,Native American,Female,68,5100,4,0
AQ54A5VJA42HG,101,Served,Jewish,Small college,Doctor,Native American,Male,68,92,4,0,Did Not Serve,Catholic,Small college,Business owner,Asian American,Female,45,54,5,1
AQ54A5VJA42HG,102,Did Not Serve,Jewish,Community college,Lawyer,Black,Male,68,65,4,0,Served,Catholic,Ivy League university,Farmer,Caucasian,Male,36,210,6,1
AQ54A5VJA42HG,103,Served,Mormon,Baptist college,Business owner,Caucasian,Female,45,5100,4,1,Served,None,Small college,Business owner,Native American,Female,75,65,4,0
AR2RJFYFJL8JO,253,Served,Mormon,Ivy League university,Farmer,Caucasian,Male,52,65,5,1,Did Not Serve,Jewish,Baptist college,High school teacher,Caucasian,Female,75,210,4,0
AR2RJFYFJL8JO,254,Did Not Serve,None,Ivy League university,High school teacher,Hispanic,Female,52,210,5,1,Did Not Serve,None,Community college,Business owner,Black,Male,52,210,3,0
AR2RJFYFJL8JO,255,Did Not Serve,Mormon,No BA,Car dealer,Hispanic,Male,45,54,5,0,Served,Mormon,Community college,Doctor,White,Female,68,92,2,1
AR2RJFYFJL8JO,256,Did Not Serve,Jewish,Community college,Car dealer,White,Female,45,32,4,0,Did Not Serve,Mainline protestant,Community college,Car dealer,White,Female,68,5100,3,1
AR2RJFYFJL8JO,257,Did Not Serve,Mainline protestant,Ivy League university,Lawyer,White,Female,68,32,4,1,Did Not Serve,Jewish,Baptist college,Doctor,Native American,Male,75,210,3,0
ARF56172XLAEU,1561,Served,None,Ivy League university,Farmer,Black,Male,36,54,5,1,Served,Mormon,Ivy League university,Car dealer,Caucasian,Female,60,210,2,0
ARF56172XLAEU,1562,Did Not Serve,None,Small college,High school teacher,Native American,Female,60,32,5,1,Did Not Serve,Mormon,No BA,Car dealer,White,Male,68,65,2,0
ARF56172XLAEU,1563,Served,Jewish,Baptist college,Business owner,Hispanic,Male,52,32,3,1,Served,Evangelical protestant,State university,Car dealer,Hispanic,Female,68,54,2,0
ARF56172XLAEU,1564,Served,None,Community college,Doctor,Native American,Female,36,54,3,1,Served,Mainline protestant,No BA,High school teacher,Caucasian,Female,36,65,2,0
ARF56172XLAEU,1565,Served,Mainline protestant,Small college,Doctor,Black,Female,60,210,5,1,Served,Mainline protestant,Baptist college,Lawyer,Asian American,Male,75,92,3,0
ARF56172XLAEU,1566,Served,Catholic,No BA,Farmer,Black,Female,36,210,3,0,Did Not Serve,None,Small college,Business owner,Hispanic,Female,45,65,5,1
ARYGQ46IMW8AU,328,Served,Evangelical protestant,Community college,Car dealer,Asian American,Male,45,54,3,0,Did Not Serve,Mormon,Baptist college,High school teacher,White,Male,68,32,4,1
ARYGQ46IMW8AU,329,Did Not Serve,None,Baptist college,High school teacher,Black,Female,75,92,3,0,Did Not Serve,Evangelical protestant,No BA,Lawyer,Black,Male,52,210,3,1
ARYGQ46IMW8AU,330,Did Not Serve,Mainline protestant,Baptist college,High school teacher,Native American,Female,60,65,5,1,Did Not Serve,Mormon,Community college,High school teacher,White,Female,45,5100,3,0
ARYGQ46IMW8AU,331,Served,Catholic,No BA,Lawyer,Hispanic,Female,45,210,5,0,Served,Catholic,Ivy League university,Doctor,Black,Female,45,54,3,1
ARYGQ46IMW8AU,332,Did Not Serve,Jewish,Ivy League university,Farmer,White,Male,45,5100,5,1,Did Not Serve,Jewish,Baptist college,Lawyer,Asian American,Male,52,54,3,0
AS9WIS7GV0CJX,1192,Did Not Serve,Evangelical protestant,State university,Business owner,Asian American,Female,68,65,3,0,Served,Catholic,Small college,Lawyer,Asian American,Female,75,5100,4,1
AS9WIS7GV0CJX,1193,Did Not Serve,Jewish,Ivy League university,Car dealer,Asian American,Female,68,210,2,0,Did Not Serve,Jewish,Small college,Doctor,Black,Male,36,65,5,1
AS9WIS7GV0CJX,1194,Served,Evangelical protestant,Ivy League university,Farmer,Native American,Male,45,32,3,0,Did Not Serve,None,State university,High school teacher,Native American,Female,75,54,4,1
AS9WIS7GV0CJX,1195,Served,Mormon,State university,Business owner,Native American,Male,75,54,3,0,Served,Catholic,Community college,High school teacher,Black,Male,68,210,4,1
AS9WIS7GV0CJX,1196,Did Not Serve,Catholic,State university,Lawyer,Hispanic,Male,75,92,4,1,Served,Catholic,Small college,High school teacher,Black,Female,75,54,4,0
AS9WIS7GV0CJX,1197,Served,Catholic,Baptist college,Car dealer,Caucasian,Female,75,65,2,0,Did Not Serve,Evangelical protestant,State university,Lawyer,Native American,Female,36,54,4,1
ASYSMA6QEW4SV,794,Served,Evangelical protestant,State university,Lawyer,White,Male,52,210,5,0,Served,Evangelical protestant,Small college,Farmer,Hispanic,Female,45,54,6,1
ASYSMA6QEW4SV,795,Served,Evangelical protestant,No BA,Lawyer,White,Female,36,5100,2,0,Did Not Serve,Mormon,No BA,Lawyer,Caucasian,Male,60,54,3,1
ASYSMA6QEW4SV,796,Did Not Serve,Jewish,Community college,High school teacher,Caucasian,Male,45,5100,5,1,Served,Jewish,No BA,Lawyer,Hispanic,Female,52,54,5,0
ASYSMA6QEW4SV,797,Served,Mainline protestant,State university,Car dealer,Caucasian,Female,52,210,4,0,Served,None,Ivy League university,Doctor,White,Male,52,32,5,1
ASYSMA6QEW4SV,798,Served,None,No BA,High school teacher,Native American,Female,75,32,5,1,Did Not Serve,Mainline protestant,No BA,High school teacher,Hispanic,Male,36,65,5,0
ASYSMA6QEW4SV,799,Served,Catholic,Small college,High school teacher,Native American,Female,60,210,6,1,Served,Mainline protestant,Baptist college,Farmer,Black,Female,52,5100,5,0
AU2C0Q45DVGJO,1174,Did Not Serve,Catholic,Ivy League university,Lawyer,White,Male,52,92,4,1,Served,Mainline protestant,Ivy League university,High school teacher,Hispanic,Male,60,210,4,0
AU2C0Q45DVGJO,1175,Did Not Serve,None,Community college,Doctor,Asian American,Female,52,5100,5,1,Served,Mormon,No BA,Car dealer,Native American,Female,45,32,4,0
AU2C0Q45DVGJO,1176,Did Not Serve,Evangelical protestant,No BA,Farmer,Caucasian,Female,75,54,5,0,Served,Evangelical protestant,Small college,Lawyer,Hispanic,Male,75,32,4,1
AU2C0Q45DVGJO,1177,Served,Mormon,Baptist college,Car dealer,Caucasian,Male,36,5100,5,0,Served,None,State university,Business owner,Asian American,Male,68,210,4,1
AU2C0Q45DVGJO,1178,Served,Mainline protestant,Ivy League university,Lawyer,Caucasian,Female,45,210,5,1,Served,Catholic,Community college,Car dealer,Hispanic,Female,68,210,4,0
AU2C0Q45DVGJO,1179,Served,Mainline protestant,Small college,Doctor,Native American,Male,36,92,5,1,Did Not Serve,Mainline protestant,Baptist college,High school teacher,Hispanic,Male,45,5100,4,0
AU4DF09CNEK1T,1480,Served,Mainline protestant,State university,Lawyer,White,Female,45,5100,2,0,Served,None,Community college,Car dealer,White,Male,75,92,3,1
AU4DF09CNEK1T,1481,Did Not Serve,Jewish,Baptist college,Business owner,White,Male,52,210,3,1,Did Not Serve,Evangelical protestant,Community college,Doctor,White,Male,75,32,3,0
AU4DF09CNEK1T,1482,Served,None,Baptist college,Business owner,Black,Male,60,92,4,1,Did Not Serve,Mormon,Ivy League university,Lawyer,Black,Female,52,92,3,0
AU4DF09CNEK1T,1483,Did Not Serve,Evangelical protestant,No BA,Car dealer,Asian American,Male,75,5100,1,0,Served,Evangelical protestant,No BA,Farmer,Native American,Male,60,210,4,1
AU4DF09CNEK1T,1484,Did Not Serve,Evangelical protestant,Community college,Farmer,Hispanic,Female,60,210,2,0,Served,Jewish,State university,High school teacher,Black,Female,60,92,2,1
AU4DF09CNEK1T,1485,Served,None,Baptist college,Business owner,Native American,Female,52,210,5,1,Served,Mormon,Small college,Doctor,Native American,Male,45,32,3,0
AUB1CMKL0WEER,1528,Did Not Serve,Catholic,Small college,Business owner,Hispanic,Female,68,54,3,0,Did Not Serve,Evangelical protestant,Ivy League university,Doctor,White,Male,45,92,6,1
AUB1CMKL0WEER,1529,Did Not Serve,Mainline protestant,Ivy League university,Lawyer,Caucasian,Male,36,210,6,1,Did Not Serve,Jewish,Community college,Doctor,Native American,Female,75,5100,3,0
AUB1CMKL0WEER,1530,Served,None,Baptist college,Car dealer,Black,Female,52,5100,3,0,Served,Mormon,No BA,High school teacher,White,Male,68,92,6,1
AUB1CMKL0WEER,1531,Did Not Serve,Mainline protestant,No BA,Farmer,White,Male,45,92,6,1,Did Not Serve,Jewish,Baptist college,Lawyer,Native American,Female,60,92,3,0
AUB1CMKL0WEER,1532,Did Not Serve,None,Ivy League university,Business owner,Asian American,Female,36,65,3,0,Did Not Serve,Catholic,No BA,High school teacher,Black,Male,68,5100,6,1
AUB1CMKL0WEER,1533,Did Not Serve,Mormon,State university,Farmer,Hispanic,Female,60,65,6,0,Did Not Serve,Mainline protestant,State university,Doctor,Caucasian,Male,36,5100,3,1
AUOYNTK0GOFOM,308,Did Not Serve,Catholic,State university,Doctor,Black,Female,36,65,5,0,Served,Mainline protestant,State university,Business owner,Native American,Male,52,5100,6,1
AUOYNTK0GOFOM,309,Did Not Serve,Jewish,Ivy League university,Lawyer,Caucasian,Male,52,92,5,0,Did Not Serve,Mainline protestant,State university,Farmer,White,Male,36,92,4,1
AUOYNTK0GOFOM,310,Did Not Serve,Catholic,Baptist college,High school teacher,Hispanic,Female,52,54,5,1,Served,None,Baptist college,Business owner,Black,Male,60,92,4,0
AUOYNTK0GOFOM,311,Did Not Serve,Evangelical protestant,No BA,High school teacher,Asian American,Female,68,210,5,1,Did Not Serve,Evangelical protestant,No BA,Lawyer,Black,Female,68,32,5,0
AUOYNTK0GOFOM,312,Did Not Serve,Mormon,Community college,Car dealer,Hispanic,Male,45,54,4,0,Served,Jewish,No BA,Doctor,Caucasian,Female,60,32,5,1
AVAB6JJYQ1OIP,427,Did Not Serve,Evangelical protestant,Ivy League university,Lawyer,Black,Male,75,65,4,1,Did Not Serve,None,No BA,Doctor,Hispanic,Male,68,54,1,0
AVAB6JJYQ1OIP,428,Served,Catholic,Small college,Business owner,Hispanic,Male,60,54,5,1,Did Not Serve,Catholic,Community college,Farmer,Hispanic,Male,75,54,4,0
AVAB6JJYQ1OIP,429,Did Not Serve,Jewish,Community college,Doctor,Native American,Female,75,92,4,0,Did Not Serve,None,State university,Doctor,Asian American,Male,52,92,3,1
AVAB6JJYQ1OIP,430,Served,Mormon,Ivy League university,Car dealer,Hispanic,Female,52,54,5,0,Served,Mainline protestant,Ivy League university,Business owner,White,Female,75,5100,4,1
AVAB6JJYQ1OIP,431,Did Not Serve,Evangelical protestant,Baptist college,Doctor,Hispanic,Female,45,65,5,1,Did Not Serve,Jewish,Small college,Business owner,Hispanic,Female,68,32,4,0
AVPWKDW23OHBU,507,Did Not Serve,Jewish,No BA,Lawyer,Asian American,Female,68,210,4,1,Did Not Serve,Mormon,State university,Car dealer,Asian American,Female,68,54,1,0
AVPWKDW23OHBU,508,Did Not Serve,Evangelical protestant,Ivy League university,Lawyer,White,Male,60,92,5,1,Served,None,Baptist college,Lawyer,Caucasian,Male,36,92,3,0
AVPWKDW23OHBU,509,Served,None,Baptist college,Farmer,Caucasian,Female,68,32,5,1,Served,Mormon,No BA,Farmer,Caucasian,Female,60,210,1,0
AVPWKDW23OHBU,510,Did Not Serve,Catholic,Community college,Farmer,Caucasian,Male,75,92,4,1,Served,Mainline protestant,No BA,Doctor,Black,Male,45,32,1,0
AVTLTBOC4QY9D,1298,Did Not Serve,Evangelical protestant,State university,Doctor,Black,Male,45,92,3,0,Did Not Serve,Catholic,Small college,Business owner,Black,Female,45,65,5,1
AVTLTBOC4QY9D,1299,Did Not Serve,Jewish,Small college,Business owner,Asian American,Male,52,92,6,1,Served,None,No BA,Business owner,Native American,Female,75,5100,4,0
AVTLTBOC4QY9D,1300,Served,Mormon,Baptist college,Business owner,Native American,Female,36,65,6,0,Served,Jewish,No BA,High school teacher,Asian American,Male,60,32,2,1
AVTLTBOC4QY9D,1301,Served,Mormon,Baptist college,High school teacher,Asian American,Male,60,5100,3,0,Served,Evangelical protestant,Community college,Doctor,Native American,Female,75,5100,2,1
AVTLTBOC4QY9D,1302,Served,None,No BA,Lawyer,White,Female,52,210,4,1,Did Not Serve,Mainline protestant,Community college,Car dealer,Black,Female,36,32,2,0
AVTLTBOC4QY9D,1303,Served,Jewish,Small college,High school teacher,White,Female,36,65,6,1,Served,Jewish,Ivy League university,Car dealer,White,Female,36,210,2,0
AW84U9AKN5R08,26,Did Not Serve,Catholic,Baptist college,Business owner,Native American,Male,75,92,4,1,Did Not Serve,Mormon,Small college,Business owner,Caucasian,Female,75,65,,0
AW84U9AKN5R08,27,Did Not Serve,None,No BA,Car dealer,Caucasian,Female,36,54,4,0,Served,Evangelical protestant,No BA,High school teacher,White,Male,36,32,4,1
AW84U9AKN5R08,28,Served,Jewish,Baptist college,Car dealer,Caucasian,Male,75,5100,4,0,Did Not Serve,None,Small college,Business owner,Hispanic,Male,75,65,4,1
AW84U9AKN5R08,29,Served,None,Community college,Lawyer,Native American,Female,60,210,4,0,Served,Catholic,Baptist college,Farmer,Asian American,Male,52,5100,4,1
AW84U9AKN5R08,30,Served,Evangelical protestant,Ivy League university,High school teacher,Asian American,Female,36,65,4,1,Served,Catholic,State university,Car dealer,White,Male,60,65,4,0
AX3LTWTZYD0L5,1086,Served,Mainline protestant,Small college,Business owner,Caucasian,Female,75,32,4,0,Served,Catholic,Community college,High school teacher,Caucasian,Male,52,54,5,1
AX3LTWTZYD0L5,1087,Did Not Serve,Evangelical protestant,No BA,Doctor,Hispanic,Female,36,65,4,0,Served,None,Ivy League university,Lawyer,White,Female,68,92,4,1
AX3LTWTZYD0L5,1088,Served,Mormon,No BA,Lawyer,Black,Female,36,65,4,0,Served,Mormon,Small college,High school teacher,Native American,Female,45,65,4,1
AX3LTWTZYD0L5,1089,Did Not Serve,Mainline protestant,State university,Car dealer,Hispanic,Male,45,32,4,1,Served,Jewish,No BA,Car dealer,Caucasian,Female,36,210,4,0
AX3LTWTZYD0L5,1090,Served,Jewish,State university,Doctor,White,Male,68,210,5,1,Did Not Serve,Mainline protestant,Small college,Doctor,Hispanic,Male,36,54,4,0
AX3LTWTZYD0L5,1091,Did Not Serve,Jewish,Community college,Lawyer,Native American,Female,60,210,4,0,Served,None,Small college,Business owner,White,Female,60,65,4,1
AXNJ7GCWP4G5H,407,Did Not Serve,Mainline protestant,No BA,Lawyer,Native American,Female,60,210,2,0,Served,Jewish,Ivy League university,High school teacher,Caucasian,Male,45,210,6,1
AXNJ7GCWP4G5H,408,Did Not Serve,Evangelical protestant,Community college,High school teacher,Black,Female,36,32,6,1,Served,Jewish,Small college,Farmer,Black,Male,68,92,5,0
AXNJ7GCWP4G5H,409,Served,None,No BA,Doctor,Black,Female,75,210,1,0,Served,Mainline protestant,Community college,Business owner,Caucasian,Female,45,65,6,1
AXNJ7GCWP4G5H,410,Served,Evangelical protestant,State university,Doctor,Asian American,Male,75,54,6,1,Served,Evangelical protestant,Community college,High school teacher,Hispanic,Male,75,210,5,0
AXNJ7GCWP4G5H,411,Did Not Serve,Mainline protestant,State university,Business owner,Native American,Male,75,32,5,0,Did Not Serve,Jewish,Small college,Lawyer,Caucasian,Female,36,65,4,1
AXSR0R0RUHYEK,1692,Did Not Serve,Jewish,Community college,Car dealer,Black,Female,68,5100,4,1,Did Not Serve,Evangelical protestant,Baptist college,Lawyer,Native American,Male,68,210,1,0
AXSR0R0RUHYEK,1693,Did Not Serve,Evangelical protestant,Ivy League university,High school teacher,White,Female,75,54,3,0,Served,Mainline protestant,No BA,High school teacher,Caucasian,Male,60,5100,1,1
AXSR0R0RUHYEK,1694,Served,None,Ivy League university,High school teacher,Caucasian,Male,52,5100,5,1,Did Not Serve,Jewish,Community college,Lawyer,Hispanic,Male,75,65,2,0
AXSR0R0RUHYEK,1695,Served,Mormon,Community college,Farmer,Native American,Female,75,5100,3,0,Did Not Serve,None,Baptist college,Car dealer,Caucasian,Female,36,210,2,1
AXSR0R0RUHYEK,1696,Did Not Serve,Mormon,Small college,Farmer,White,Female,68,54,3,0,Did Not Serve,Evangelical protestant,Community college,Doctor,Black,Male,36,65,1,1
AXSR0R0RUHYEK,1697,Did Not Serve,Catholic,Baptist college,Business owner,Black,Female,75,5100,4,1,Served,Jewish,No BA,Farmer,Caucasian,Female,60,32,2,0
